game_id,move_idx,player_idx,player_type,row,col,result
7cd1d8b1,0,1,AIAgent4,4,6,miss
7cd1d8b1,1,2,AIAgent3,5,5,miss
7cd1d8b1,2,1,AIAgent4,5,5,miss
7cd1d8b1,3,2,AIAgent3,3,1,miss
7cd1d8b1,4,1,AIAgent4,6,4,miss
7cd1d8b1,5,2,AIAgent3,1,3,miss
7cd1d8b1,6,1,AIAgent4,3,7,hit
7cd1d8b1,7,2,AIAgent3,7,7,miss
7cd1d8b1,8,1,AIAgent4,3,6,hit
7cd1d8b1,9,2,AIAgent3,3,7,miss
7cd1d8b1,10,1,AIAgent4,3,5,sunk
7cd1d8b1,11,2,AIAgent3,5,2,miss
7cd1d8b1,12,1,AIAgent4,7,3,hit
7cd1d8b1,13,2,AIAgent3,7,4,miss
7cd1d8b1,14,1,AIAgent4,6,3,hit
7cd1d8b1,15,2,AIAgent3,2,5,hit
7cd1d8b1,16,1,AIAgent4,5,3,hit
7cd1d8b1,17,2,AIAgent3,3,5,miss
7cd1d8b1,18,1,AIAgent4,4,3,hit
7cd1d8b1,19,2,AIAgent3,2,4,hit
7cd1d8b1,20,1,AIAgent4,3,3,sunk
7cd1d8b1,21,2,AIAgent3,2,6,hit
7cd1d8b1,22,1,AIAgent4,2,4,miss
7cd1d8b1,23,2,AIAgent3,2,3,hit
7cd1d8b1,24,1,AIAgent4,7,7,miss
7cd1d8b1,25,2,AIAgent3,2,7,miss
7cd1d8b1,26,1,AIAgent4,6,8,miss
7cd1d8b1,27,2,AIAgent3,2,2,sunk
7cd1d8b1,28,1,AIAgent4,8,6,miss
7cd1d8b1,29,2,AIAgent3,8,2,miss
7cd1d8b1,30,1,AIAgent4,1,2,miss
7cd1d8b1,31,2,AIAgent3,4,6,miss
7cd1d8b1,32,1,AIAgent4,2,8,miss
7cd1d8b1,33,2,AIAgent3,6,6,miss
7cd1d8b1,34,1,AIAgent4,2,1,miss
7cd1d8b1,35,2,AIAgent3,8,5,miss
